GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "20000","Kansas",4,SAINC7N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",1826770,1999403,2140332,2338872,2314460,2279252,2513508,2716251,2967742,3271828,3530491,3462705,3495705,3639434,3933544,4246330,4456719,4829979,5109071,5196425,5360195,5506117
 "20000","Kansas",4,SAINC7N,1300,"55","   Management of companies and enterprises","Thousands of dollars",701883,642683,642954,662140,583203,562169,579347,749922,975675,1044549,1174328,1074250,1230520,1226304,1296333,1413656,1763052,2902825,2427213,2626993,2752554,3143306
 "20000","Kansas",4,SAINC7N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",1227063,1315164,1421570,1498035,1546202,1548794,1675124,1932666,2171933,2385151,2449679,2266868,2371727,2669455,2869305,3034935,3084174,3034103,3030439,3053267,3271335,3289102
 "20000","Kansas",4,SAINC7N,1401,"561","    Administrative and support services","Thousands of dollars",1140186,1223175,1324504,1397970,1437846,1431918,1555757,1803267,2037762,2231420,2309020,2138818,2242611,2540388,2730839,2895390,2943105,2881833,2874281,2890915,3099560,3114749
 "20000","Kansas",4,SAINC7N,1402,"562","    Waste management and remediation services","Thousands of dollars",86877,91989,97066,100065,108356,116876,119367,129399,134171,153731,140659,128050,129116,129067,138466,139545,141069,152270,156158,162352,171775,174353
 "20000","Kansas",4,SAINC7N,1500,"61","   Educational services","Thousands of dollars",272360,291696,313779,356443,376541,392319,375747,387386,411255,455597,507624,518535,530484,556665,582760,598466,621587,632865,618273,639194,661305,674590
 "20000","Kansas",4,SAINC7N,1600,"62","   Health care and social assistance","Thousands of dollars",3459625,3625877,3849831,4153902,4375427,4573208,4846751,5040846,5298496,5643982,6007255,6263716,6373391,6602560,6933296,6975261,7139894,7572063,7616459,7850000,8191566,8564218
 "20000","Kansas",4,SAINC7N,1601,"621","    Ambulatory health care services","Thousands of dollars",1477056,1557144,1676760,1829547,1937360,2024125,2161437,2284512,2377432,2511118,2658389,2735515,2802047,2914984,3063847,3013686,3074434,3218721,3057798,3140728,3329132,3473704
 "20000","Kansas",4,SAINC7N,1602,"622","    Hospitals","Thousands of dollars",1114900,1143720,1169600,1327879,1397036,1466238,1537780,1571871,1691469,1811673,1941239,2058761,2108930,2185539,2290434,2342482,2399140,2583118,2721380,2834211,2886488,3015739
 "20000","Kansas",4,SAINC7N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",538553,569871,608430,649958,691082,711748,741656,764812,788961,842404,895255,944014,949032,983689,1015702,1038029,1064457,1091764,1108961,1106562,1167480,1225242
 "20000","Kansas",4,SAINC7N,1604,"624","    Social assistance","Thousands of dollars",329116,355142,395041,346518,349949,371097,405878,419651,440634,478787,512372,525426,513382,518348,563313,581064,601863,678460,728320,768499,808466,849533
 "20000","Kansas",4,SAINC7N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",173479,183824,204295,216988,220844,189722,210767,212606,218598,228685,234229,230844,237267,253918,320748,336423,348374,357354,369591,378481,406478,416199
 "20000","Kansas",4,SAINC7N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",30679,30071,33845,37392,37245,38708,46584,41007,44244,49547,48046,44941,43628,46375,47960,47078,46068,48389,49374,49514,66303,70748
 "20000","Kansas",4,SAINC7N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",(T),(T),9274,9324,9338,9580,10061,10015,10113,10450,11246,11371,11442,11932,12420,13252,14491,15590,15809,16864,17426,18326
 "20000","Kansas",4,SAINC7N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",136607,146532,161176,170272,174261,141434,154122,161584,164241,168688,174937,174532,182197,195611,260368,276093,287815,293375,304408,312103,322749,327125
 "20000","Kansas",4,SAINC7N,1800,"72","   Accommodation and food services","Thousands of dollars",1077346,1075776,1114050,1182711,1193971,1260624,1340578,1352125,1434340,1437835,1470944,1454733,1474153,1534860,1640658,1704447,1799875,1934503,2012378,2098547,2167289,2241439
 "20000","Kansas",4,SAINC7N,1801,"721","    Accommodation","Thousands of dollars",171062,160194,160560,169351,157854,182752,195648,198767,210718,214829,203563,187070,186039,193915,207309,214483,222695,241541,246058,256159,261880,271686
 "20000","Kansas",4,SAINC7N,1802,"722","    Food services and drinking places","Thousands of dollars",906284,915582,953490,1013360,1036117,1077872,1144930,1153358,1223622,1223006,1267381,1267663,1288114,1340945,1433349,1489964,1577180,1692962,1766320,1842388,1905409,1969753
 "20000","Kansas",4,SAINC7N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",1143574,1194222,1262226,1295939,1387149,1452775,1482755,1510375,1582497,1693326,1760316,1709749,1716734,1762118,1804883,1843509,1966703,2035217,2074379,2151251,2245434,2362232
 "20000","Kansas",4,SAINC7N,1901,"811","    Repair and maintenance","Thousands of dollars",346567,357274,389860,384987,376718,373303,367528,363686,384214,426475,437767,394333,381628,403200,406994,419981,454907,470041,469537,482009,496059,553247
 "20000","Kansas",4,SAINC7N,1902,"812","    Personal and laundry services","Thousands of dollars",220796,233250,236403,237452,242929,268353,274377,283249,269934,267683,269466,261905,260855,266511,274990,280557,297491,321167,340835,360687,377846,388773
 "20000","Kansas",4,SAINC7N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",478436,512972,537264,581430,679488,716379,742553,766960,827988,892735,945052,959617,991409,1003595,1035862,1050411,1109231,1136418,1163478,1215158,1262214,1306467
 "20000","Kansas",4,SAINC7N,1904,"814","    Private households","Thousands of dollars",97775,90726,98699,92070,88014,94740,98297,96480,100361,106433,108031,93894,82842,88812,87037,92560,105074,107591,100529,93397,109315,113745
 "20000","Kansas",4,SAINC7N,2000,"...","  Government and government enterprises","Thousands of dollars",6731488,7059786,7454849,7740949,8137842,8424314,8878314,9135903,9780378,10408387,10973971,11366996,11589040,11694510,11735096,11784931,11941000,12144645,12309989,12454066,12896479,13339647
 "20000","Kansas",4,SAINC7N,2001,"...","   Federal civilian","Thousands of dollars",1049990,1061340,1154974,1136452,1205682,1261722,1354361,1364982,1430606,1422795,1445143,1526033,1662207,1698345,1652913,1570293,1586845,1640349,1652988,1689439,1751663,1801681
 "20000","Kansas",4,SAINC7N,2002,"...","   Military","Thousands of dollars",664026,691597,730912,773056,876476,997786,1045975,1135241,1298547,1519708,1684366,1811685,1957303,1993043,1982236,1915679,1896444,1874010,1778186,1771691,1779758,1792416
 "20000","Kansas",4,SAINC7N,2010,"...","   State and local","Thousands of dollars",5017472,5306849,5568963,5831441,6055684,6164806,6477978,6635680,7051225,7465884,7844462,8029278,7969530,8003122,8099947,8298959,8457711,8630286,8878815,8992936,9365058,9745550
 "20000","Kansas",4,SAINC7N,2011,"...","    State government","Thousands of dollars",1425401,1457939,1515803,1643852,1669339,1677415,1836406,1805715,1888643,2010688,2088365,2110494,2103618,2126037,2114577,2130041,2207918,2276020,2456635,2429524,2532414,2649046
 "20000","Kansas",4,SAINC7N,2012,"...","    Local government","Thousands of dollars",3592071,3848910,4053160,4187589,4386345,4487391,4641572,4829965,5162582,5455196,5756097,5918784,5865912,5877085,5985370,6168918,6249793,6354266,6422180,6563412,6832644,7096504
 "21000","Kentucky",5,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",48094952,51148699,53945947,55555240,56651182,58474169,61400386,64085242,67308349,70581912,72352553,70414312,71874890,74532399,77058334,78279762,81481523,85378945,87705340,90433299,93234914,96606011
 "21000","Kentucky",5,SAINC7N,81,"111-112"," Farm wages and salaries","Thousands of dollars",190323,202483,189002,231711,287702,311869,299492,238167,263092,301727,277145,268083,255931,222537,311209,317252,325204,273267,310471,304283,298573,229555
 "21000","Kentucky",5,SAINC7N,82,"..."," Nonfarm wages and salaries","Thousands of dollars",47904629,50946216,53756945,55323529,56363480,58162300,61100894,63847075,67045257,70280185,72075408,70146229,71618959,74309862,76747125,77962510,81156319,85105678,87394869,90129016,92936341,96376456
 "21000","Kentucky",5,SAINC7N,90,"113-814","  Private nonfarm wages and salaries","Thousands of dollars",39361189,41881626,44188013,45126819,45642883,46974990,49374571,51390455,53853535,56445704,57381892,55082462,55990542,58297827,61104536,62431868,65578349,69285352,71582013,74030448,76510495,79700605
 "21000","Kentucky",5,SAINC7N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",138673,151226,165832,167268,158767,163268,164521,169688,185389,186982,199539,195011,198384,191856,195297,204614,211809,225874,239024,243197,253196,278895
 "21000","Kentucky",5,SAINC7N,101,"113","    Forestry and logging","Thousands of dollars",12872,12777,14409,(D),(D),(D),(D),(D),8221,8451,(D),(D),(D),(D),(D),5221,(D),5102,(D),5382,5742,6429
 "21000","Kentucky",5,SAINC7N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),335,421,(D),(D),(D),(D),(D),502,(D),729,(D),592,867,1133
 "21000","Kentucky",5,SAINC7N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",122996,135489,147730,153077,147333,153401,154073,160067,176833,178110,191804,188970,191833,185977,189485,198891,206357,220043,233163,237223,246587,271333
 "21000","Kentucky",5,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",909051,858912,807412,893153,897379,859069,930792,1091247,1251665,1233649,1453180,1470508,1468173,1574815,1355206,1175629,1114284,937313,679025,698595,715558,700200
 "21000","Kentucky",5,SAINC7N,201,"211","    Oil and gas extraction","Thousands of dollars",19375,23647,31611,34055,30472,28817,36108,44862,50332,51772,62522,59760,52571,53908,47300,45283,46154,45127,37096,32455,35100,33520
 "21000","Kentucky",5,SAINC7N,202,"212","    Mining (except oil and gas)","Thousands of dollars",850067,801658,743116,823164,821275,777636,831891,962814,1099964,1061219,1243405,1258713,1259382,1346707,1132110,957657,881563,739593,539176,559853,582528,559204
 "21000","Kentucky",5,SAINC7N,203,"213","    Support activities for mining","Thousands of dollars",39609,33607,32685,35934,45632,52616,62793,83571,101369,120658,147253,152035,156220,174200,175796,172689,186567,152593,102753,106287,97930,107476
 "21000","Kentucky",5,SAINC7N,300,"22","   Utilities","Thousands of dollars",434919,409320,477541,434572,380453,365934,371779,389032,410560,422825,433766,458475,453674,470516,486672,497658,528403,540730,549012,568736,599334,610781
 "21000","Kentucky",5,SAINC7N,400,"23","   Construction","Thousands of dollars",2443950,2654319,2796815,2977298,2878256,2960932,2989423,3119513,3209376,3473879,3665447,3319967,3050890,3053965,3178992,3311003,3723885,4013248,4075296,4226141,4307247,4580500
 "21000","Kentucky",5,SAINC7N,401,"236","    Construction of buildings","Thousands of dollars",601284,639630,658741,684110,658681,707120,712542,731549,764320,833302,814938,720018,659453,621892,646444,724517,828882,893608,880684,930610,946882,961728
 "21000","Kentucky",5,SAINC7N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",404520,447705,472904,528405,504100,534392,538949,569220,559695,660998,714548,760785,668467,644959,705803,740652,783007,803840,757635,721096,752466,824532
 "21000","Kentucky",5,SAINC7N,403,"238","    Specialty trade contractors","Thousands of dollars",1438146,1566984,1665170,1764783,1715475,1719420,1737932,1818744,1885361,1979579,2135961,1839164,1722970,1787114,1826745,1845834,2111996,2315800,2436977,2574435,2607899,2794240
 "21000","Kentucky",5,SAINC7N,500,"31-33","   Manufacturing","Thousands of dollars",10450302,11031856,11518814,11175046,10949951,10956800,11343863,11535477,11834217,12003256,11664747,10214169,10392475,10919391,11753865,12237015,12948646,13701288,14153258,14560692,14903632,15465972
 "21000","Kentucky",5,SAINC7N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",6718982,7220027,7642049,7379696,7151500,7139511,7443625,7595380,7812896,7852211,7508479,6301579,6385810,6857538,7534977,7884353,8416061,9077855,9440810,9670477,9794889,10231085
 "21000","Kentucky",5,SAINC7N,511,"321","     Wood product manufacturing","Thousands of dollars",269135,301099,339724,327691,322633,333629,360846,388613,406416,402297,375208,304141,301212,312205,285150,299637,321532,350212,369133,382265,396108,421362
 "21000","Kentucky",5,SAINC7N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",357882,378257,395317,382064,382439,395085,408799,400810,405665,399301,382032,323488,332996,336986,338846,348657,359917,382437,400570,408189,419476,424954
 "21000","Kentucky",5,SAINC7N,513,"331","     Primary metal manufacturing","Thousands of dollars",655320,686419,739046,716933,688405,670255,692181,710501,757853,751664,741823,601234,641639,680562,710825,737413,796323,810646,807242,849684,905330,939521
 "21000","Kentucky",5,SAINC7N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",740589,772787,822125,797487,759687,753881,797338,824259,878635,912180,927693,762984,802201,870613,935515,952088,1043678,1091078,1105838,1149978,1223024,1294264
 "21000","Kentucky",5,SAINC7N,515,"333","     Machinery manufacturing","Thousands of dollars",924277,941036,966761,895757,813492,784902,823792,901461,922962,942647,981143,804651,803748,886087,946941,954117,1004841,1112254,1086974,1246810,1199526,1227631
 "21000","Kentucky",5,SAINC7N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",517498,554712,551047,501411,476117,526381,573682,523362,516189,504208,491554,473273,422833,484945,480277,442411,454704,479003,527285,398381,359847,373578
 "21000","Kentucky",5,SAINC7N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",559366,582782,572396,542090,504411,465886,470027,469303,477309,453925,609240,527881,526494,565274,641456,717927,710693,738911,758154,750101,717009,749595
 "21000","Kentucky",5,SAINC7N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",2152511,2425681,2642425,2618030,2632762,2690937,2756085,2783308,2819893,2816923,2354978,1923815,1981974,2143578,2603006,2829829,3103179,3482737,3752943,3840634,3916141,4086872
 "21000","Kentucky",5,SAINC7N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",120307,128804,137650,137863,127290,125488,139807,154201,172870,219167,223803,230443,228806,234261,244010,252830,253676,258672,252707,242871,240425,269847
 "21000","Kentucky",5,SAINC7N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",194335,214885,228056,213834,207316,191953,199580,202612,212633,203976,186230,153723,145992,140125,139178,137234,149737,151503,158885,172142,179104,173871
 "21000","Kentucky",5,SAINC7N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",227762,233565,247502,246536,236948,201114,221488,236950,242471,245923,234775,195946,197915,202902,209773,212210,217781,220402,221079,229422,238899,269590
